GradientNorms,TimeTaken,FunctionValues,Accuracy
113.79853608794237,0.0,3.3469194930043784,1.0
113.44184709280698,0.0004956722259521484,74.05142893239645,
113.44184709280698,0.0009913444519042969,44.302481775756675,
84.49164513594451,0.0014920234680175781,1.2596306168377922,
114.08985963989906,0.001983642578125,,
114.08985963989906,0.0024797916412353516,,
114.08985951596614,0.0024797916412353516,,
107.40797459267272,0.0024797916412353516,3.422465859040319,
10.028866552179641,0.0029752254486083984,0.14267943005578515,
4.7237655411600326,0.0029752254486083984,0.12389498569315475,
2.7392048711838464,0.003470897674560547,0.11980031770900813,
1.8766243452584166,0.003470897674560547,0.1182436755071023,
1.585033928404458,0.003470897674560547,0.11731791204780409,
1.5116393366373446,0.003470897674560547,0.11629274098821783,
1.4869597929933227,0.003966808319091797,0.11479225180466869,
1.449704061838639,0.003966808319091797,0.11247650811211632,
1.3923207106784945,0.003966808319091797,0.10895463151134069,
1.3282536081848924,0.003966808319091797,0.1037929107737077,
2.401262788104591,0.0044629573822021484,0.09770801652764069,
3.4256927989868036,0.0044629573822021484,0.09743783199997824,
1.7507962883683936,0.0044629573822021484,0.094990488158587,
1.2914388189740782,0.0049588680267333984,0.09432674876493106,
1.1346064650027097,0.0049588680267333984,0.09383522511315993,
1.0999009901673316,0.0049588680267333984,0.09322885790336953,
1.0812616726936233,0.0049588680267333984,0.0923127850690824,
1.0520007737584574,0.00545501708984375,0.09089760456791218,
1.006563606799342,0.00545501708984375,0.08875274635428067,
0.9413784606769958,0.00545501708984375,0.08562221386493572,
1.1541299458451302,0.0059511661529541016,0.0814744360306393,
3.7161263813398713,0.0059511661529541016,0.08262936810096075,
1.2360919096220409,0.0059511661529541016,0.07943924708004428,
0.9195766500816643,0.006447315216064453,0.07911579267829624,
0.7991018456689768,0.006447315216064453,0.07886661505277844,
0.7737858425806876,0.00695347785949707,0.07856573213624948,
0.7631795874817886,0.00695347785949707,0.0781112929913619,
0.7466621185111348,0.007439374923706055,0.07740412802458066,
0.7213115002829628,0.007439374923706055,0.0763184824443704,
0.6878673878421531,0.007439374923706055,0.0746987199094854,
0.9750443470180288,0.007439374923706055,0.0725221084421727,
2.4973715148273588,0.007935285568237305,0.07300440377055249,
1.0165978724346105,0.007935285568237305,0.07158990085362721,
0.72675903970335,0.007935285568237305,0.07136779487212605,
0.6213770732277841,0.008431434631347656,0.07121672532493702,
0.5986599871989868,0.008431434631347656,0.07104415989419666,
0.5927798992143225,0.008431434631347656,0.07078670009951059,
0.5838740630499657,0.008431434631347656,0.07038326023345838,
0.5703588570645293,0.008927345275878906,0.06975478638068691,
0.558004342958092,0.008927345275878906,0.06879531328051337,
0.9788721452666146,0.009424448013305664,0.0675443365477633,
1.600203636659997,0.009424448013305664,0.0675611310943026,
0.7952283574198138,0.009424448013305664,0.06698986529585726,
0.5856937449990516,0.00991964340209961,0.06684565354593061,
0.5161349803519556,0.00991964340209961,0.06673963649939417,
0.5031700026404068,0.00991964340209961,0.06660808868822063,
0.49912105965972026,0.010414838790893555,0.06640686405282843,
0.4927860736985417,0.010414838790893555,0.06608951946568263,
0.4829904671944028,0.010414838790893555,0.06559197274768869,
0.46964758827424513,0.010915040969848633,0.06482407456733354,
0.5760125872153212,0.010915040969848633,0.06370168422456263,
1.8679705228791883,0.010915040969848633,0.06390691044123951,
0.5707721428851156,0.011407852172851562,0.06300743572615954,
0.4699038482958438,0.011407852172851562,0.06292954251697833,
0.4363354573181176,0.011904001235961914,0.06285745138241614,
0.4298237159804554,0.012398958206176758,0.06275979352430008,
0.4271717421676294,0.012398958206176758,0.06260817635639514,
0.42300057876097835,0.012398958206176758,0.06236786108312309,
0.4165003904191411,0.012894868850708008,0.06198843059326367,
0.4070092348826471,0.012894868850708008,0.06139635373306772,
0.4351831987901063,0.012894868850708008,0.060499346097705936,
1.7581938634092558,0.013391494750976562,0.060460491217455566,
0.45328219590244506,0.013391494750976562,0.0596041475316578,
0.3971141548785117,0.013391494750976562,0.05955198780098871,
0.37955577984270095,0.013391494750976562,0.059501388692939666,
0.3753655108419351,0.013887643814086914,0.05943124237385367,
0.3737235501597958,0.013887643814086914,0.05932238974612736,
0.3711763254842622,0.013887643814086914,0.059149407629523844,
0.36722199170547426,0.014383792877197266,0.058874576294300596,
0.3625312364793816,0.014383792877197266,0.05844143098550062,
0.45485275535582703,0.014383792877197266,0.05778968527903492,
1.2777598121881892,0.014880657196044922,0.057831108251173456,
0.43615530957028126,0.014880657196044922,0.05737158594340332,
0.3678799626230859,0.014880657196044922,0.05732136736231944,
0.3473117140170812,0.014880657196044922,0.05727239327328309,
0.3440185796701619,0.01537632942199707,0.05720411824491289,
0.34262181360362715,0.01537632942199707,0.057097250870121484,
0.340414883719529,0.01537632942199707,0.056927018042513836,
0.33695585397840666,0.015871524810791016,0.056656161063064876,
0.33209101497855503,0.015871524810791016,0.05622842122148977,
0.3730445130969074,0.015871524810791016,0.05557093384962866,
1.4963323288864339,0.015871524810791016,0.05564158835844006,
0.31675444734745134,0.016384601593017578,0.05498856102427122,
0.3163734962410554,0.016384601593017578,0.05495978410378029,
0.31595647685731293,0.016863346099853516,0.05492451485585069,
0.31535627577735637,0.016863346099853516,0.054872016686233475,
0.3144198629607974,0.016863346099853516,0.05478948719527074,
0.31293457704098254,0.016863346099853516,0.05465785623461059,
0.3105837741001716,0.017359018325805664,0.05444766659243512,
0.3069014461192125,0.017359018325805664,0.054113642715912014,
0.30131612879671243,0.017359018325805664,0.05358784269709968,
0.31073114039376626,0.017854928970336914,0.05277553631653574,
2.128674787147155,0.017854928970336914,0.053013098072721296,
1.042738456984401,0.017854928970336914,0.051970864217072275,
0.5832986864588566,0.017854928970336914,0.05172331810023208,
0.3723050485013333,0.018351316452026367,0.05163853495765296,
0.29979934290127014,0.018351316452026367,0.05159715092668659,
0.2818872016882164,0.018848180770874023,0.05155826610250545,
0.28034462381769243,0.018848180770874023,0.051503484475184685,
0.2795283468516269,0.019343137741088867,0.05141702844418323,
0.2783091433924538,0.019343137741088867,0.051278830428037235,
0.2774733802880773,0.019343137741088867,0.05105812925202697,
0.32727379772958315,0.01983928680419922,0.050716385024010324,
0.7943098853395836,0.01983928680419922,0.05064540764207653,
0.27988164714848035,0.01983928680419922,0.05043774472068112,
0.27239176116604363,0.01983928680419922,0.050412962598928406,
0.27030561139193243,0.02033519744873047,0.050383004712392515,
0.269695614097046,0.02033519744873047,0.05033847457649088,
0.2690761883672001,0.02033519744873047,0.05026830795910916,
0.2680899290669999,0.020830869674682617,0.05015614947830095,
0.26652087933902185,0.020830869674682617,0.049976581685390396,
0.26405488660880727,0.020830869674682617,0.04969011742010754,
0.26149742265658915,0.02132725715637207,0.04923672434681489,
0.4978091471210928,0.02132725715637207,0.048582996578581214,
1.6820581325055004,0.02132725715637207,0.0492014929032113,
0.7492790901296651,0.02132725715637207,0.048461751215470784,
0.42724551779060904,0.02182316780090332,0.048323046183807825,
0.2990269685614973,0.02182316780090332,0.04827300494567688,
0.2592008494255559,0.02182316780090332,0.048241656867925885,
0.25171606544127545,0.02182316780090332,0.0482045861395329,
0.2512202677139847,0.022319316864013672,0.04814825608555938,
0.25050744094529037,0.022319316864013672,0.04805830784810263,
0.24946974869545005,0.022319316864013672,0.04791414054619635,
0.2507036701117546,0.022815227508544922,0.04768397120145792,
0.42251139879662,0.023318767547607422,0.04735363245555407,
0.769156279860288,0.023318767547607422,0.04736786254766041,
0.3748470827067729,0.023318767547607422,0.04720176819490335,
0.27778919308846106,0.023807048797607422,0.04716196863176466,
0.24745294994647135,0.023807048797607422,0.047132396528517036,
0.24293088554091471,0.02430438995361328,0.04709500425694191,
0.24248563443747576,0.02430438995361328,0.04703710573855428,
0.24177621413830522,0.02430438995361328,0.04694449488808708,
0.24064663145694057,0.02480006217956543,0.046795989550617534,
0.23896890561430498,0.02480006217956543,0.04655846835599144,
0.247306050418487,0.02480006217956543,0.0461824926921497,
1.060835323976419,0.02529597282409668,0.0459919965132255,
0.7443954607661534,0.02529597282409668,0.045743710597836024,
0.4109940044518948,0.02529597282409668,0.04560364647480875,
0.2824636619955515,0.025791406631469727,0.045557241641743906,
0.2399732801623086,0.025791406631469727,0.04552942026303638,
0.23113253618866414,0.025791406631469727,0.04549821510123545,
0.23066214232145368,0.026287317276000977,0.04545154488947853,
0.2301305415096509,0.026287317276000977,0.045377102804376346,
0.22940948271587355,0.026287317276000977,0.04525770613950757,
0.23147242879915528,0.026784181594848633,0.045066849469559606,
0.39767751176228106,0.026784181594848633,0.044796076376560766,
0.6488100657059677,0.026784181594848633,0.04478610535593104,
0.32647796583905875,0.02727961540222168,0.044664653786046254,
0.2507745928080651,0.02727961540222168,0.04463305530176527,
0.22726126393587026,0.027776718139648438,0.0446067737506655,
0.22436097648688086,0.027776718139648438,0.04457208492847963,
0.22397642173877785,0.027776718139648438,0.04451780554244119,
0.22336951220224555,0.028270721435546875,0.044430852252209094,
0.22244709558968262,0.028270721435546875,0.04429130836697468,
0.2228973420293296,0.028270721435546875,0.04406819569569328,
0.37606102132258956,0.028792381286621094,0.043743141477063596,
0.8386699211081063,0.028792381286621094,0.04381643834816428,
0.38330755944083217,0.028792381286621094,0.043610285523862154,
0.2647522842136019,0.0292665958404541,0.04356825541764561,
0.22512083616284734,0.0292665958404541,0.04354269187256363,
0.21714593721610878,0.0292665958404541,0.043514069839043205,
0.2167486972549474,0.0292665958404541,0.04347122976979165,
0.21629115886943226,0.029796361923217773,0.0434029005730329,
0.2156752594603302,0.029796361923217773,0.043293272037374285,
0.21763986248490227,0.029796361923217773,0.04311789866166947,
0.37480542049746934,0.030292034149169922,0.042868464571414924,
0.61225189544268,0.030292034149169922,0.04286145428588836,
0.31099377135794354,0.030292034149169922,0.04274874813078601,
0.23661697002039866,0.030292034149169922,0.042718807670768466,
0.21412925917898776,0.030788183212280273,0.04269476781812354,
0.21129930991082727,0.030788183212280273,0.04266329893906721,
0.21097134347739588,0.030788183212280273,0.042614164230104515,
0.21045142079254775,0.03128457069396973,0.042535465229351074,
0.20964400251856602,0.03128457069396973,0.04240911234026579,
0.2093361722258021,0.03128457069396973,0.042206798872653474,
0.2934017883835996,0.03128457069396973,0.04189880176797901,
0.8641062487874324,0.03179192543029785,0.04197703443127777,
0.3205684614505595,0.03179192543029785,0.041739868297539305,
0.2378799022147493,0.03179192543029785,0.0417095326835979,
0.2092162583347671,0.03227663040161133,0.041686544584713395,
0.20470581245654954,0.03227663040161133,0.041657868993523674,
0.20441768865540189,0.03227663040161133,0.04161351378020031,
0.2039600649911002,0.03277230262756348,0.041542446207239764,
0.20323726144530382,0.03277230262756348,0.04142828331086707,
0.20245209309866855,0.03277230262756348,0.041245259284731495,
0.23311280635256998,0.03277230262756348,0.040957906100624886,
0.8576813317938102,0.03326845169067383,0.040971891274594774,
0.19953515646420455,0.03326845169067383,0.04070640502457778,
0.19875711720161499,0.03326845169067383,0.04069233826859058,
0.19845895254395285,0.033763885498046875,0.040675068883760386,
0.19826649407249028,0.033763885498046875,0.04064931590285428,
0.1980109078345585,0.033763885498046875,0.0406087193217628,
0.1976022874999218,0.033763885498046875,0.04054370991664166,
0.1969473624020963,0.034259796142578125,0.040439260682578575,
0.1959096990486656,0.034259796142578125,0.040271665987925205,
0.19510617470474895,0.034259796142578125,0.04000397557421562,
0.3368357385993957,0.03471970558166504,0.03960611310159338,
1.1824023709937708,0.03471970558166504,0.03993404270251603,
0.5004277034692456,0.03471970558166504,0.03950245045415552,
0.29579352592147684,0.03471970558166504,0.039430645474042285,
0.21676244709754786,0.03525185585021973,0.039402071916140986,
0.19371055918476432,0.03525185585021973,0.039381739823545044,
0.1902478771808577,0.03525185585021973,0.039356121958802226,
0.19000465506014239,0.03574800491333008,0.03931652730102059,
0.189619289070703,0.03574800491333008,0.03925316000183111,
0.18901130256070606,0.03574800491333008,0.03915136282162286,
0.18837616038868732,0.03574800491333008,0.03898805857335284,
0.2161804782221176,0.03624367713928223,0.03873125179329485,
0.7780926771150946,0.03624367713928223,0.038736216991005754,
0.185378418694913,0.03624367713928223,0.03850247299963454,
0.1850749396901953,0.036743879318237305,0.03848956194068372,
0.1849205236995163,0.036743879318237305,0.038473676464339523,
0.18476993044726706,0.036743879318237305,0.038449972547150366,
0.18454655267643696,0.036743879318237305,0.03841260158262712,
0.184189171615542,0.03723549842834473,0.03835274849973907,
0.18361578284945065,0.03723549842834473,0.03825655659258037,
0.18269956769842197,0.03723549842834473,0.038102138667488954,
0.18141254780872595,0.03723549842834473,0.037855228867182095,
0.21670464786411625,0.037731170654296875,0.03746852813186837,
1.2882555201936745,0.037731170654296875,0.037787414654587806,
