GradientNorms,TimeTaken,FunctionValues
5004468509917393.0,0.10704445838928223,5.042539523553148e+21
1749551590156682.0,0.10803675651550293,4.868518664557427e+21
1310066599475128.0,0.10902738571166992,4.84899167684901e+21
1159792148833064.0,0.11001992225646973,4.833816398902718e+21
1136623255352019.0,0.11101269721984863,4.814634097820017e+21
1133110070433158.2,0.11200332641601562,4.784923848164262e+21
1127479549224410.5,0.11249995231628418,4.737497475750019e+21
1118433332019383.2,0.11349201202392578,4.661786646820484e+21
1103960296289554.5,0.11448407173156738,4.5416156004374193e+21
1084692066632406.2,0.1154778003692627,4.353048367101612e+21
1838031164901809.5,0.11646819114685059,4.079066765804574e+21
7432912302771973.0,0.11746072769165039,4.364572802561e+21
3067391641664093.0,0.11845231056213379,4.021132564363685e+21
1762519710362294.0,0.11944460868835449,3.9674065307766505e+21
1228248486719922.8,0.12043619155883789,3.9475776329526883e+21
1059309294426080.1,0.12142777442932129,3.9352828443523537e+21
1025979312985510.2,0.12241935729980469,3.920881387561241e+21
1022887926753332.6,0.1234123706817627,3.89908638143983e+21
1018356144178452.9,0.12440323829650879,3.864365222401955e+21
1011556443533716.9,0.12490010261535645,3.808922420023204e+21
1014440180290970.9,0.12589192390441895,3.720976402303776e+21
1803357545275283.5,0.12688398361206055,3.598642624210435e+21
3025119859801859.0,0.12787508964538574,3.6013164131921413e+21
1512772327922819.2,0.12886810302734375,3.5430773054973464e+21
1115563102087409.0,0.12985944747924805,3.5281900997040207e+21
989707095253696.4,0.13085222244262695,3.5172748276671714e+21
969570857575784.1,0.13184356689453125,3.5035884016420106e+21
966637088980213.8,0.13283681869506836,3.4824724589339576e+21
961953573340609.6,0.13382744789123535,3.4487923838116823e+21
954474898017985.9,0.13482213020324707,3.39502759504092e+21
944076871344229.1,0.13581204414367676,3.309680407345957e+21
1070571476559965.9,0.13680601119995117,3.177700873697348e+21
4028721327241692.5,0.13779616355895996,3.186357693141907e+21
907851197827430.9,0.13878774642944336,3.062260667394643e+21
905850592851823.4,0.13997459411621094,3.0561041163426957e+21
904436473667929.2,0.14096689224243164,3.048543904465834e+21
902718487158054.9,0.14195799827575684,3.037283412020549e+21
900082212200904.8,0.1434473991394043,3.0195755498855386e+21
895860840894788.9,0.1444392204284668,2.991327130570302e+21
889078585347743.8,0.1454300880432129,2.946217128033937e+21
878209402053651.5,0.1464226245880127,2.874548248890705e+21
862096426812850.0,0.1474151611328125,2.7618782155197923e+21
1105232148647392.8,0.1484241485595703,2.5916186585027974e+21
5956842049789161.0,0.14989423751831055,2.7499581733205747e+21
1629664977865683.8,0.15088558197021484,2.5033298597491235e+21
1074218597117020.4,0.15187788009643555,2.487485539724513e+21
867037478975738.4,0.15287137031555176,2.4789563492466777e+21
817014515125183.9,0.15386223793029785,2.4709088465493977e+21
812394747523186.6,0.1553504467010498,2.459543051725552e+21
809407673433044.2,0.1563413143157959,2.441622665160869e+21
804851168016056.4,0.1573340892791748,2.4130296576702955e+21
800898300131197.6,0.15832805633544922,2.3675061862923643e+21
954734659969041.6,0.1593177318572998,2.2975305820029287e+21
2331118671506421.5,0.16031098365783691,2.2855531081795555e+21
820822759613018.2,0.16179943084716797,2.243162469864124e+21
785043075411845.6,0.16278982162475586,2.238105263406164e+21
774933616033103.8,0.16378259658813477,2.2321284337266278e+21
772296128013136.5,0.16477441787719727,2.2232996519438912e+21
769878440531415.0,0.16576623916625977,2.2094076970235205e+21
766005274914361.5,0.16675829887390137,2.1872421473914428e+21
759783899046078.5,0.16774964332580566,2.151866415396831e+21
749844374158425.0,0.16876006126403809,2.0957317490449714e+21
738009552434408.1,0.17023134231567383,2.007696416032733e+21
1475450851756850.5,0.17122340202331543,1.8842476027978507e+21
4873454145693888.0,0.17221426963806152,2.007090888484169e+21
2188861141884360.2,0.17320632934570312,1.8648474925223214e+21
1242231314525406.2,0.17419743537902832,1.837566429398271e+21
851146844751395.5,0.17568635940551758,1.8278339675992508e+21
724707100944308.1,0.17667770385742188,1.8220703958529585e+21
698245450728349.4,0.17766976356506348,1.8155558852075428e+21
696037264634412.2,0.17866182327270508,1.8058021919907554e+21
693062977174029.5,0.17965435981750488,1.790281372295123e+21
688687596530180.1,0.18064570426940918,1.7654985542394005e+21
692189587579728.0,0.18165802955627441,1.7261829310570176e+21
1247331330052566.2,0.18263030052185059,1.6720162632273284e+21
1934276562881800.0,0.18411946296691895,1.6703021705751752e+21
994800655925901.0,0.18510961532592773,1.6464489553292668e+21
748122679653406.0,0.18610191345214844,1.6399060471251377e+21
671903841651906.5,0.1875910758972168,1.634827657275713e+21
660872225136016.4,0.188582181930542,1.6282896022618495e+21
658807612340912.4,0.1895737648010254,1.6181402263346052e+21
655501571612169.1,0.1905672550201416,1.6019478430442114e+21
650196407971373.8,0.1915590763092041,1.5761054045427644e+21
641914767126065.9,0.1925501823425293,1.5350986684459041e+21
651885798364221.2,0.19403862953186035,1.4709684358232825e+21
2950252235243665.5,0.19503068923950195,1.4324051583483584e+21
2574386479876088.0,0.19602584838867188,1.4073028280574332e+21
1364710992468872.0,0.19701433181762695,1.3698672066326189e+21
846761531820457.5,0.19800567626953125,1.358794884391822e+21
657348660658380.4,0.19899773597717285,1.353770761556658e+21
606344518291214.8,0.19999027252197266,1.3495432372154267e+21
600367697359104.0,0.20147943496704102,1.3438371606418484e+21
598354813333014.9,0.2024703025817871,1.334907255124434e+21
595178638894998.8,0.20346355438232422,1.320662794385142e+21
590469677332008.8,0.20494961738586426,1.2979477469586963e+21
599729510939948.9,0.20594167709350586,1.2620907163155405e+21
1641331312812835.0,0.20693445205688477,1.2228239335862884e+21
1723373730316659.8,0.20792555809020996,1.21518123979137e+21
947527624998726.2,0.20941424369812012,1.1975959115472366e+21
668824923428763.5,0.21040725708007812,1.1918501334721904e+21
580301908879882.2,0.2113971710205078,1.1881507468056543e+21
563526855150773.6,0.21239089965820312,1.183752814075093e+21
561849282552427.7,0.21338295936584473,1.1770668832286561e+21
559314388054273.7,0.21437358856201172,1.1664124050060202e+21
555457962004923.06,0.21536707878112793,1.1494000591876245e+21
555738070910616.75,0.21635818481445312,1.1224110809558324e+21
948220745497185.0,0.2178480625152588,1.0842357811340786e+21
1747257472312668.5,0.21883821487426758,1.0867864444487658e+21
843884858660326.1,0.21982955932617188,1.0672043943646373e+21
617220370568210.2,0.22131824493408203,1.0626124079407655e+21
544145236938294.9,0.22230958938598633,1.0593206649357074e+21
531950918090567.9,0.22330212593078613,1.0552445068807042e+21
530356314057811.44,0.22478961944580078,1.0489740281680769e+21
527824158410937.75,0.2257823944091797,1.0389732078711797e+21
523813268220734.4,0.2267749309539795,1.0230070426316214e+21
519323567655992.2,0.2277662754058838,9.976642648007314e+20
669304578330926.8,0.22875738143920898,9.591928056186954e+20
2046068411369866.0,0.2297506332397461,9.658638712921767e+20
683444419546589.1,0.2307422161102295,9.359657635932825e+20
548460947129731.94,0.23222923278808594,9.32875711474846e+20
504964609183141.8,0.233229398727417,9.301170139202429e+20
498377188932685.44,0.23421406745910645,9.264072626217479e+20
496815015481794.0,0.23520612716674805,9.206159515295416e+20
494311857542817.3,0.23619771003723145,9.113705314697621e+20
490294373120913.4,0.23781800270080566,8.966128579877085e+20
484026064898300.6,0.2386782169342041,8.731958242948031e+20
492080261162972.4,0.2396705150604248,8.365817272296006e+20
2269448654846090.0,0.24067950248718262,8.158933765391655e+20
1919068545209424.0,0.24215078353881836,7.996181553074691e+20
1019785432859126.4,0.24314188957214355,7.788191481300757e+20
634708895565463.0,0.24413347244262695,7.726264693706293e+20
494431942008967.06,0.24512529373168945,7.697931111673714e+20
456905168668540.5,0.2466142177581787,7.673844411866694e+20
452598780507340.7,0.2476050853729248,7.641201608353954e+20
451069165590995.94,0.24859976768493652,7.590077427384497e+20
448661390932361.75,0.249589204788208,7.508524163234014e+20
445161107922898.6,0.25107789039611816,7.378487193157961e+20
455452815834416.9,0.25206971168518066,7.173453295078303e+20
1326959434202360.5,0.25306129455566406,6.977254176649196e+20
1146628631862037.5,0.254549503326416,6.895417757002515e+20
658837506317155.5,0.25603723526000977,6.817215762422938e+20
485181287251269.25,0.25752711296081543,6.788465286926035e+20
433233723515391.25,0.2585182189941406,6.767638382514969e+20
425062529046051.3,0.2595095634460449,6.741360508760068e+20
423777648762534.1,0.2609984874725342,6.700804438841503e+20
421726435560836.44,0.2619898319244385,6.636141617572543e+20
418448726381887.9,0.26347827911376953,6.532928606565343e+20
413795216325632.56,0.26446986198425293,6.369082951325881e+20
460848019305172.0,0.2659571170806885,6.115151310310741e+20
1779736875784215.5,0.2679417133331299,6.121060220104912e+20
404510923374917.4,0.2699263095855713,5.878152696301297e+20
398290463801754.5,0.27141475677490234,5.8660431709812195e+20
396230913348556.06,0.272902250289917,5.851613003445814e+20
395252829805949.75,0.2748904228210449,5.830287655189653e+20
394113345020339.06,0.27637434005737305,5.7967983730750194e+20
392290655167166.6,0.27826452255249023,5.743382918193562e+20
389365072678385.06,0.28025174140930176,5.658077355680033e+20
384764615113820.94,0.2812502384185791,5.5225224457151015e+20
385590821740921.3,0.2827308177947998,5.309759302526021e+20
1269766156532861.0,0.2837235927581787,5.0874383074684037e+20
1743998424953585.8,0.28521132469177246,5.145078378650465e+20
892439725774409.2,0.28620362281799316,4.9714485416027344e+20
538865713886676.6,0.28719496726989746,4.9247692860969026e+20
404792939141621.94,0.28818750381469727,4.9050768095896555e+20
366596816874601.5,0.2896754741668701,4.8900210982652595e+20
361200414496952.94,0.2906680107116699,4.870492317246959e+20
360071985263889.0,0.2916595935821533,4.8401749965378467e+20
358266147774411.6,0.2926511764526367,4.7918315981876154e+20
355369535488362.94,0.2936429977416992,4.714689175503301e+20
350875681606368.06,0.294635534286499,4.59228545881348e+20
359105556471354.6,0.2956273555755615,4.4010000532713773e+20
1649487534348170.8,0.2966194152832031,4.3144901980922564e+20
1183422060959812.5,0.2976114749908447,4.190963199950814e+20
647156524547219.2,0.298602819442749,4.111286422029092e+20
424605168271683.44,0.2995948791503906,4.085615304895226e+20
348476906223066.1,0.30058741569519043,4.0720854832026504e+20
330436678281446.94,0.30157971382141113,4.058571315159232e+20
328907595797753.5,0.30257248878479004,4.03913888776961e+20
327647508688921.0,0.30356454849243164,4.008399841989695e+20
325764208142855.0,0.3050522804260254,3.959338219394118e+20
325195916296507.25,0.3060433864593506,3.881307378169549e+20
443234557224744.8,0.30753135681152344,3.7646382415147794e+20
920108726501900.6,0.30852341651916504,3.756725654785057e+20
399012360306001.5,0.30951571464538574,3.6963231200177934e+20
334435469823301.0,0.31050777435302734,3.685225832965789e+20
315481027125050.94,0.31149935722351074,3.674255427800195e+20
312975552719344.3,0.3119950294494629,3.6588447660840465e+20
311930345221173.0,0.31298828125,3.6346163813040325e+20
310271024569828.3,0.3139798641204834,3.595934689672976e+20
307738360207408.4,0.3149714469909668,3.534230516568425e+20
309406993088963.1,0.3159635066986084,3.4366803122636974e+20
711596663211793.4,0.3169550895690918,3.3137188949252506e+20
1029524944959282.2,0.3179492950439453,3.321868164273147e+20
532766226737507.1,0.3189404010772705,3.258358346216372e+20
362874439897506.6,0.32042789459228516,3.2406834649067356e+20
306000217854626.6,0.32142114639282227,3.2303529625728824e+20
293763852372645.1,0.3229072093963623,3.219078782646614e+20
292770041322021.6,0.32439541816711426,3.2023776637162855e+20
291559308802173.7,0.3253896236419678,3.1758466031657786e+20
289782690616559.06,0.3268752098083496,3.133490610364769e+20
290910758516040.5,0.3278679847717285,3.066257388210706e+20
493692674490731.25,0.328859806060791,2.9717327329304275e+20
804042608653379.4,0.33034777641296387,2.96825212944209e+20
406435778605078.06,0.33134007453918457,2.9262531059693322e+20
311313506614642.0,0.33233118057250977,2.915220960359675e+20
282103063799880.44,0.3338186740875244,2.9061541655282542e+20
278264336416248.62,0.334810733795166,2.8942209563167506e+20
277361548422395.12,0.335803747177124,2.8756004301818642e+20
275924558177400.3,0.337291955947876,2.845882699640827e+20
273678554487673.9,0.3387792110443115,2.7984673321302206e+20
272621147580076.56,0.3402676582336426,2.723371673325826e+20
474062185829793.25,0.34175562858581543,2.6166874712150288e+20
1033934133736444.0,0.343242883682251,2.6424586520017918e+20
476496729250414.06,0.3442344665527344,2.575090904763693e+20
324664884244429.2,0.3457224369049072,2.5610752543019218e+20
272433220829665.03,0.34671473503112793,2.5528508058437652e+20
261103119876228.88,0.3482043743133545,2.544037827841632e+20
260183521294013.88,0.3491950035095215,2.5310531652346633e+20
259123822069537.84,0.35068368911743164,2.5104454269916253e+20
257564938582360.88,0.35167574882507324,2.47754944675416e+20
258279878745709.97,0.353163480758667,2.4253133336212842e+20
420555339543419.44,0.35465264320373535,2.3508758956304214e+20
716356520887938.2,0.3561394214630127,2.3482491814314793e+20
355219132468416.5,0.3571310043334961,2.314451912492764e+20
275056309849725.78,0.35862302780151367,2.305984185523794e+20
250423719948837.6,0.35961103439331055,2.2987746928833115e+20
247376746374352.2,0.36060380935668945,2.2891650846407524e+20
246554159974611.03,0.3620917797088623,2.2741262200745486e+20
245253880153577.6,0.3630824089050293,2.2501188980845052e+20
243305512267184.12,0.36407470703125,2.2118229922489513e+20
246127007516292.25,0.3655681610107422,2.151324299566983e+20
628307217370330.5,0.36655664443969727,2.080755888456264e+20
744355650670055.1,0.36754703521728516,2.0747236511127677e+20
400708942226329.7,0.369035005569458,2.0417827620747857e+20
279361363819009.84,0.37052345275878906,2.0316091429664634e+20
240074279514977.06,0.3715169429779053,2.0252757609671174e+20
232253998594162.34,0.3730041980743408,2.017890848304253e+20
231551562374909.9,0.37449145317077637,2.0067239868841152e+20
230526186858292.6,0.37548398971557617,1.98893184784175e+20
228993183013247.75,0.37647557258605957,1.9605202184550885e+20
229814223347617.9,0.3779628276824951,1.915456978475707e+20
415528215063981.9,0.3789553642272949,1.853197382920756e+20
677383644862302.2,0.3799467086791992,1.8538849712160136e+20
342149791645105.56,0.3814370632171631,1.82479161289477e+20
252374677173128.53,0.38242673873901367,1.817166067048501e+20
224035228017801.06,0.3834202289581299,1.8115736389003418e+20
219513008219716.6,0.38490748405456543,1.8045556019298556e+20
218848608512348.94,0.3858988285064697,1.7937264732539342e+20
217787787201776.22,0.3873884677886963,1.7764542337850917e+20
216093352703866.8,0.3883793354034424,1.7488821302140663e+20
213719544759148.72,0.38986849784851074,1.7051134980707867e+20
240880097160096.84,0.3913547992706299,1.637379503716913e+20
915403290764265.1,0.3923468589782715,1.64100744095621e+20
205174748654950.88,0.3933405876159668,1.576841553398449e+20
204927075726210.22,0.39482879638671875,1.5736955903193665e+20
204663145228689.47,0.39581966400146484,1.569838672275862e+20
204284586276262.34,0.39681315422058105,1.564096773650987e+20
203690765122884.25,0.3982987403869629,1.5550690493020203e+20
202739929034375.38,0.3992929458618164,1.5406682960099797e+20
201212198191304.94,0.4002840518951416,1.5176710712614732e+20
198761251281922.5,0.40177035331726074,1.4811312148128757e+20
194896700237124.78,0.40276312828063965,1.4236730321483224e+20
201182774414432.9,0.4042534828186035,1.3352406667124251e+20
1428042903511519.0,0.40574145317077637,1.3732004144510042e+20
646092351874993.2,0.40673351287841797,1.2481868086778906e+20
356533912904647.5,0.4082190990447998,1.2246493165420534e+20
232645655853339.78,0.40921473503112793,1.2168748435891457e+20
190124923494092.2,0.41069984436035156,1.2128384244450979e+20
179919208077361.88,0.41169095039367676,1.2088607301839077e+20
179037330617540.8,0.41268277168273926,1.2031680464314435e+20
178358788832959.3,0.4141707420349121,1.1941694931403968e+20
177339895667534.66,0.4151628017425537,1.1798077341001705e+20
176878577007685.75,0.4161543846130371,1.1569591484422691e+20
232791832619302.2,0.4176454544067383,1.1225269773836414e+20
503699499251991.3,0.41863512992858887,1.1196249089554753e+20
209228996728464.28,0.41962695121765137,1.1011433657440818e+20
179995956852189.44,0.421114444732666,1.0980508019069959e+20
171563910835347.34,0.4226069450378418,1.0948790566862407e+20
170354960404651.75,0.4235954284667969,1.0903715843046675e+20
169794333811538.56,0.4245872497558594,1.0832845198603857e+20
168900479915553.34,0.4260749816894531,1.0719711030585136e+20
167500057806483.56,0.42706775665283203,1.0539216696616632e+20
166752946364214.47,0.4280588626861572,1.0253411632393676e+20
289435073230766.5,0.42905163764953613,9.846708179410256e+19
647565954443608.6,0.4300422668457031,9.954755404601083e+19
296402110546069.9,0.4310343265533447,9.690687690769559e+19
200401520672154.3,0.43202638626098633,9.63669390624194e+19
167127053517854.88,0.43301820755004883,9.605677285289334e+19
159744892972717.6,0.43401122093200684,9.573114395060144e+19
159144831381710.0,0.43500351905822754,9.52545736762196e+19
158508394204557.97,0.4364924430847168,9.449893815466754e+19
157569397071662.84,0.4374840259552002,9.329279616394746e+19
157811508647976.88,0.43897199630737305,9.137668388749525e+19
244828751979532.0,0.43996381759643555,8.860626109503472e+19
439091067501885.4,0.4414534568786621,8.850034158672558e+19
212096236087753.97,0.44244384765625,8.720724491752848e+19
166848527234410.94,0.4434351921081543,8.69031296116597e+19
152930879965207.16,0.4444270133972168,8.663019560700225e+19
151365405022922.56,0.4454183578491211,8.62595737744388e+19
150842895067320.44,0.4464113712310791,8.567714192396249e+19
150029014648850.78,0.4474034309387207,8.474703618946112e+19
148959293661258.56,0.4483950138092041,8.326401810804031e+19
157798205532024.56,0.4493870735168457,8.09379994063462e+19
438480469096034.06,0.45037841796875,7.965587019204814e+19
203529601345731.62,0.4513704776763916,7.814945638129366e+19
158867187831311.62,0.4523630142211914,7.787224548620288e+19
145752767802402.3,0.45385169982910156,7.76555761771714e+19
143274133844636.1,0.45484375953674316,7.737417409212826e+19
142856688706331.66,0.4563329219818115,7.694046624946433e+19
142208198041062.3,0.45781874656677246,7.62492582039434e+19
141195723323779.6,0.45881175994873047,7.514554865934516e+19
140459053820223.84,0.460299015045166,7.339310660304799e+19
200178792429384.7,0.4612917900085449,7.078611452483274e+19
492995608287143.06,0.4622828960418701,7.111495499747067e+19
201650245674165.53,0.46377086639404297,6.9456961750800335e+19
153154221935954.6,0.4647645950317383,6.919278875240573e+19
137158630115812.53,0.4657557010650635,6.897919621144114e+19
134897286504196.0,0.46674656867980957,6.870303321879669e+19
134468497307030.2,0.4677402973175049,6.82732372731074e+19
133782885164042.34,0.4687314033508301,6.7587106052450935e+19
132690676505380.02,0.47022080421447754,6.6492044740917576e+19
131307871621860.67,0.47121167182922363,6.475545643210889e+19
163957465771774.2,0.4726994037628174,6.2106252158417854e+19
570046676969687.9,0.4736909866333008,6.275330694072075e+19
167887501513419.72,0.4746837615966797,6.040452940714397e+19
137186065551018.64,0.4756741523742676,6.021739703935401e+19
127342284335871.19,0.4766676425933838,6.004649758514847e+19
125746544347846.66,0.4776594638824463,5.981478232015929e+19
125360164036973.95,0.4786512851715088,5.9453226435801694e+19
124741070126655.72,0.4796435832977295,5.8876097151210365e+19
123746833400964.84,0.4806356430053711,5.795473413687369e+19
122171677988728.8,0.4816272258758545,5.6492183750817235e+19
121626298299660.31,0.4826192855834961,5.419951469889084e+19
377535511593463.5,0.4836118221282959,5.159878085788468e+19
640030064687644.0,0.4846034049987793,5.301206129624017e+19
320232937556572.8,0.4855954647064209,5.067340440077155e+19
186460060959823.56,0.48708415031433105,5.008204798361324e+19
133383160134228.56,0.48807501792907715,4.985587731919151e+19
117141092473368.14,0.4895644187927246,4.970516493861762e+19
114249950520074.88,0.4905552864074707,4.952187383466907e+19
113912131956523.39,0.4915478229522705,4.9241638498310955e+19
113387105395248.19,0.4925386905670166,4.879503254077144e+19
112572327700875.83,0.4935312271118164,4.8082010933947875e+19
112165078266292.58,0.494523286819458,4.695049166612341e+19
172401732254776.8,0.4955153465270996,4.529670652748877e+19
386080578805641.75,0.4965074062347412,4.551632536693916e+19
170150252103516.44,0.4974992275238037,4.45312659270191e+19
124977726726018.14,0.4984908103942871,4.434568534710961e+19
110081400807041.0,0.4994831085205078,4.421050807111034e+19
107615670514749.34,0.5004754066467285,4.4042836435335274e+19
107291829846574.6,0.5014662742614746,4.378464908122968e+19
106776343213261.2,0.5024592876434326,4.337276916392506e+19
105957345653677.9,0.5039472579956055,4.271519441025259e+19
104961241570942.64,0.5049397945404053,4.167140581237329e+19
130006915420932.17,0.5064272880554199,4.007674034052017e+19
425018186313440.6,0.5074195861816406,4.033428716940889e+19
127271758985536.2,0.5089077949523926,3.901488557329661e+19
107734704829465.9,0.5098996162414551,3.890493411370434e+19
101675761465483.83,0.5113873481750488,3.879813319691748e+19
100667271744267.12,0.5123782157897949,3.8649830109293765e+19
100357663992316.25,0.5133724212646484,3.841784080813461e+19
99861557678036.52,0.5143628120422363,3.804755285338762e+19
99064650318103.27,0.5158519744873047,3.745641927279777e+19
97794774676933.64,0.5168426036834717,3.651807797467558e+19
96615754539482.77,0.5178370475769043,3.504616159114937e+19
230293520851333.84,0.5188271999359131,3.3099017058209292e+19
582915429349610.0,0.5198190212249756,3.4726063000816914e+19
276978725674791.7,0.5213072299957275,3.2742093510090437e+19
158256867094084.56,0.5222995281219482,3.230360862508177e+19
109818827733050.84,0.5232913494110107,3.2144281353111777e+19
94401178333324.98,0.5247786045074463,3.2046611421840433e+19
91309871380763.55,0.5257713794708252,3.193296430659825e+19
91032827982952.6,0.5272598266601562,3.1761293725603967e+19
90632181647155.39,0.5282506942749023,3.1487824440308503e+19
90034446083493.28,0.5297386646270752,3.1051133950618034e+19
90374174847409.1,0.5307304859161377,3.0358470466268725e+19
163130740588094.8,0.531724214553833,2.9401430827603145e+19
264362171655536.75,0.5327153205871582,2.940615358833435e+19
133809074109568.64,0.534203052520752,2.8962551546501157e+19
99000342737951.0,0.5351946353912354,2.8845666181972242e+19
88045629077287.06,0.5361859798431396,2.8759180393915503e+19
86322946675768.08,0.537675142288208,2.865020771554186e+19
86060719140656.72,0.5386669635772705,2.8481892208974852e+19
85641522223587.56,0.5401556491851807,2.8213419565832114e+19
84970537001324.84,0.5411462783813477,2.7784860377023377e+19
83981690021064.88,0.5421383380889893,2.710454805301238e+19
90547920749243.97,0.5436294078826904,2.6046340066349453e+19
370548604845247.7,0.5446183681488037,2.596641933411683e+19
105571982424748.53,0.5456111431121826,2.49351578755715e+19
86897622776849.56,0.5466043949127197,2.4860963798109266e+19
81150697989017.9,0.5475952625274658,2.479663168637256e+19
79977207023739.31,0.5490825176239014,2.4710575620637733e+19
79746426985665.86,0.550074577331543,2.457744496809317e+19
79389826986242.12,0.5510659217834473,2.4365183142720147e+19
